116	30	"Asia/Pacific"	"PALESTINIAN TERRITORY, OCCUPIED		"	4	0
117	30	"Asia/Pacific"	"PHILIPPINES                                    "	23	6
118	30	"Asia/Pacific"	"QATAR                                          "	1	0
119	30	"Asia/Pacific"	"SAUDI ARABIA                                   "	26	0
120	30	"Asia/Pacific"	"SINGAPORE                                      "	23	0
121	30	"Asia/Pacific"	"SRI LANKA                                      "	3	1
122	30	"Asia/Pacific"	"SYRIAN ARAB REPUBLIC                           "	4	0
123	30	"Asia/Pacific"	"THAILAND                                       "	19	9
124	30	"Asia/Pacific"	"TURKEY                                         "	30	5
125	30	"Asia/Pacific"	"UNITED ARAB EMIRATES                           "	2	0
126	30	"Asia/Pacific"	"UZBEKISTAN                                     "	3	0
127	30	"Asia/Pacific"	"VIET NAM                                       "	11	2
128	30	"Asia/Pacific"	"YEMEN                                          "	1	0
129	40	"Africa"	"ALGERIA                                        "	4	0
130	40	"Africa"	"ANGOLA                                         "	6	0
131	40	"Africa"	"BENIN                                          "	1	0
132	40	"Africa"	"BOTSWANA                                       "	2	0
133	40	"Africa"	"BURUNDI                                        "	1	0
134	40	"Africa"	"CAMEROON                                       "	4	0
135	40	"Africa"	"CENTRAL AFRICAN REPUBLIC                       "	1	0
136	40	"Africa"	"COTE D'IVOIRE                                  "	2	0
137	40	"Africa"	"EGYPT                                          "	8	0
138	40	"Africa"	"FIJI                                           "	1	0
139	40	"Africa"	"FRENCH POLYNESIA                               "	1	0
140	40	"Africa"	"GABON                                          "	1	0
141	40	"Africa"	"GHANA                                          "	6	0
142	40	"Africa"	"GUAM                                           "	1	0
143	40	"Africa"	"KENYA                                          "	10	0
144	40	"Africa"	"KIRIBATI                                       "	1	0
145	40	"Africa"	"LESOTHO                                        "	1	0
146	40	"Africa"	"LIBERIA                                        "	1	0
147	40	"Africa"	"LIBYAN ARAB JAMAHIRIYA                         "	1	0
148	40	"Africa"	"MADAGASCAR                                     "	2	0
149	40	"Africa"	"MAURITIUS                                      "	3	0
150	40	"Africa"	"MICRONESIA, FEDERATED STATES OF                "	1	0
151	40	"Africa"	"MOROCCO                                        "	2	0
152	40	"Africa"	"MOZAMBIQUE                                     "	4	0
153	40	"Africa"	"NAMIBIA                                        "	2	0
154	40	"Africa"	"NEW CALEDONIA                                  "	1	0
155	40	"Africa"	"NIGERIA                                        "	11	0
156	40	"Africa"	"NORTHERN MARIANA ISLANDS                       "	1	0
157	40	"Africa"	"PAPUA NEW GUINEA                               "	1	0
158	40	"Africa"	"RWANDA                                         "	1	0
159	40	"Africa"	"SENEGAL                                        "	1	0
160	40	"Africa"	"SEYCHELLES                                     "	1	0
161	40	"Africa"	"SIERRA LEONE                                   "	2	0
162	40	"Africa"	"SOUTH AFRICA                                   "	30	5
163	40	"Africa"	"SUDAN					"	1	0
164	40	"Africa"	"SWAZILAND                                      "	3	0
165	40	"Africa"	"TANZANIA, UNITED REPUBLIC OF                   "	7	0
166	40	"Africa"	"TOGO                                           "	1	0
167	40	"Africa"	"TONGA                                          "	2	0
168	40	"Africa"	"TUNISIA                                        "	1	0
169	40	"Africa"	"UGANDA                                         "	3	0
170	40	"Africa"	"VANUATU                                        "	1	0
171	40	"Africa"	"ZAMBIA                                         "	2	0
172	40	"Africa"	"ZIMBABWE                                       "	2	0
173	50	"Other"	"BRITISH INDIAN OCEAN TERRITORY                 "	1	0
174	50	"Other"	"TAIWAN, PROVINCE OF CHINA                      "	44	0
